,real,estimado,year,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Africa,Asia,Europe,Latin America and the Caribbean,Northern America,Oceania,Australia and New Zealand,Caribbean,Central America,Central Asia,Eastern Africa,Eastern Asia,Eastern Europe,Middle Africa,Northern Africa,Northern America,Northern Europe,South America,South-Eastern Asia,Southern Africa,Southern Asia,Southern Europe,Western Africa,Western Asia,Western Europe
32,5.60459566116333,5.5093974280357365,2012,9.3106107711792,0.8393968939781189,64.81999969482422,0.5866634845733643,-0.1721229255199432,0.6901163458824158,0.604023277759552,0.2297156602144241,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33,6.139824867248535,5.920653133392334,2016,9.02517032623291,0.7936599850654602,65.5,0.7998470067977905,-0.1848823577165603,0.7973120212554932,0.76125568151474,0.3457364737987518,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,5.88613748550415,5.708602418899536,2007,9.977909088134766,0.9126396775245668,66.69999694824219,0.7722233533859253,-0.0473067089915275,0.9252855181694032,0.7600255608558655,0.2375987619161605,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
35,4.493377208709717,4.4170964193344116,2015,9.24093532562256,0.6844348311424255,58.400001525878906,0.5994599461555481,0.0194545220583677,0.7621671557426453,0.4900325536727905,0.5812669396400452,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,5.1012139320373535,4.895025100708008,2007,8.89828872680664,0.7037881016731262,59.97999954223633,0.603260338306427,0.311469703912735,0.959867000579834,0.8117490410804749,0.2416131943464279,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
37,4.289310932159424,4.262733416557312,2006,9.04363250732422,0.6818767786026001,64.80000305175781,0.5201978087425232,-0.2310237437486648,0.8495131134986877,0.4941209852695465,0.4694188237190246,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
38,4.631741046905518,5.014602184295654,2008,9.186407089233398,0.7383638024330139,59.880001068115234,0.6331949949264526,-0.0870625004172325,0.9136416912078856,0.6827297210693359,0.3010177910327911,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
39,7.858107089996338,7.750505337715149,2018,10.78293228149414,0.9621550440788268,71.9000015258789,0.9378073811531068,-0.1273797452449798,0.1986048370599746,0.781546413898468,0.1817806512117386,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40,5.372039794921875,5.408519721031189,2011,10.338818550109863,0.8515549898147583,71.55999755859375,0.5281259417533875,-0.3164393007755279,0.9411525130271912,0.5913718938827515,0.3227908015251159,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
41,3.912276268005371,4.496513836383819,2010,9.765453338623049,0.8432720303535461,65.69999694824219,0.5445364117622375,-0.1442534923553466,0.9409700036048888,0.5458236336708069,0.237594187259674,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
42,7.267799854278564,7.175155529975891,2021,10.906315803527832,0.9341755509376526,73.29972076416016,0.9076905846595764,0.0415682792663574,0.4813777804374695,0.7881983243502103,0.1782579972193791,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43,4.573154926300049,3.991667215824127,2015,7.483853816986084,0.625596821308136,57.0,0.8026425838470459,0.1127219870686531,0.5670273303985596,0.7138881683349609,0.2366290390491485,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,7.093392848968506,6.893266940116883,2005,10.641690254211426,0.9403382539749146,71.30000305175781,0.8948192596435547,-0.1016679306825002,0.687850832939148,0.7689882516860962,0.225094199180603,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
45,4.830399990081787,4.941640176773071,2021,8.360370635986328,0.7645816206932068,62.000335693359375,0.9585790634155272,0.0339526087045669,0.8434561491012573,0.8028283544949123,0.3725119719902674,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
46,4.815186500549316,4.6951905584335325,2011,9.606868743896484,0.7732106447219849,66.36000061035156,0.4404582977294922,-0.1848450452089309,0.9769173860549928,0.5454806089401245,0.410254955291748,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
47,6.997618675231934,6.992153058052063,2019,9.885446548461914,0.9060774445533752,71.5,0.9268301129341124,-0.1459943354129791,0.83562833070755,0.8483476042747498,0.3033272325992584,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,6.231024742126465,6.115474438667297,2013,9.666690826416016,0.9263778328895568,66.16000366210938,0.7810819745063782,0.4562269747257232,0.9254300594329834,0.8459807634353638,0.1408305168151855,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
49,6.147590160369873,6.603968558311462,2009,10.672889709472656,0.9212881326675416,64.22000122070312,0.6394056677818298,-0.1098780035972595,0.4451315701007843,0.7418358325958252,0.3194749057292938,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
50,4.701762199401856,5.126689476966858,2019,9.458003997802734,0.8827264904975891,64.9000015258789,0.7153117656707764,-0.0810166895389556,0.8850049376487732,0.634227991104126,0.2011317312717437,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
51,7.376315593719482,7.6917107915878296,2005,10.739267349243164,0.951469898223877,71.19999694824219,0.9643954038619996,0.14396193921566,0.2611145337422689,0.8398701548576355,0.1507661044597625,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
52,3.668736934661865,4.216675384044647,2012,7.925668239593506,0.7110773921012878,57.02000045776367,0.6682522892951965,-0.0355872400104999,0.851879894733429,0.7709184885025024,0.2136028409004211,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
53,5.238698482513428,5.423419256210327,2016,9.690702438354492,0.8947534561157227,65.19999694824219,0.8727124333381653,-0.08013516664505,0.7371829748153687,0.7599455714225769,0.2780951261520386,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,7.257381916046143,7.270189838409424,2020,10.600457191467283,0.9519907832145692,73.5999984741211,0.9181545972824096,0.1252596527338028,0.2827679514884949,0.8494150042533875,0.2085410505533218,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,6.095473289489746,5.947948036193847,2019,10.457315444946287,0.8760825991630554,72.5999984741211,0.8823511004447937,-0.2338545173406601,0.9151656031608582,0.7098221778869629,0.2998747527599334,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
56,5.282599925994873,4.928053274154663,2021,9.487374305725098,0.7990387082099915,67.05514526367188,0.8253329992294312,-0.1676464080810547,0.6294224262237549,0.5501787130321775,0.4341639620917184,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
57,4.740892887115479,4.862333006858826,2019,7.691488265991211,0.6831023693084717,54.400001525878906,0.6775468587875366,-0.0040898942388594,0.7293965816497803,0.6909258961677551,0.3647753894329071,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
58,7.130809307098389,7.005065317153931,2013,11.579789161682127,0.9166832566261292,72.23999786376953,0.7896554470062256,-0.0542441941797733,0.300811767578125,0.6403799653053284,0.1847999840974807,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
59,5.808284759521484,5.449033861160278,2007,10.162817001342772,0.9407919645309448,63.47999954223633,0.5896623134613037,-0.2818042933940887,0.9663260579109192,0.589249312877655,0.2791842520236969,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
60,4.3483195304870605,4.43162570476532,2015,9.33444595336914,0.7225510478019714,66.0,0.5510266423225403,-0.202626571059227,0.901462197303772,0.5941427946090698,0.4379477202892303,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
61,6.150027275085449,6.121196966171265,2013,10.475642204284668,0.9286404848098756,73.26000213623047,0.7593564391136169,-0.1014539003372192,0.9158225655555724,0.6962958574295044,0.3718393743038177,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
62,6.330900192260742,6.157799191474915,2021,10.368945121765137,0.9358723163604736,69.20065307617188,0.7663798332214355,-0.1237746030092239,0.9112483859062196,0.7152180423339208,0.2676279271642367,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
63,3.5999999046325684,3.9336701321601866,2021,6.95752477645874,0.5369946956634521,57.94752502441406,0.7797031402587891,0.0384023562073707,0.7290654182434082,0.6809088935454687,0.259774137288332,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,4.223846435546875,4.689137852191925,2015,8.359018325805664,0.7520642876625061,58.09999847412109,0.8079710602760315,0.6875602006912231,0.6333051919937134,0.8659060597419739,0.2717507779598236,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
65,4.056012630462647,4.456725327968598,2014,8.242096900939941,0.6859346628189087,55.720001220703125,0.6616381406784058,-0.1104253977537155,0.8084127306938171,0.5952547192573547,0.4002294242382049,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
66,6.007636070251465,5.962345857620239,2018,10.148168563842772,0.9366567134857178,64.5999984741211,0.8401829600334167,-0.0980195701122284,0.8237829804420471,0.6931987404823303,0.1615422815084457,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,3.483278512954712,3.9650967931747436,2014,7.734119415283203,0.7890810370445251,55.2599983215332,0.6541250944137573,0.1104662641882896,0.8778858780860901,0.7308929562568665,0.2414306849241256,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,5.152279376983643,5.166262693405152,2017,9.555447578430176,0.7870393991470337,65.19999694824219,0.7310304641723633,-0.225129172205925,0.6525390148162842,0.5923592448234558,0.1983186602592468,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
69,5.697929859161377,6.243443608283997,2007,9.887109756469728,0.8146209716796875,68.72000122070312,0.6619051098823547,0.2439074367284774,0.7226705551147461,0.7669786810874939,0.3422619104385376,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
70,7.152785778045654,6.8725297498703,2005,10.546350479125977,0.9610428810119628,71.5,0.9161646962165833,-0.0864662516862154,0.7772722840309143,0.7757843136787415,0.2406425774097442,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
71,6.445416927337647,6.226888418197632,2019,10.65520191192627,0.8384024500846863,73.80000305175781,0.7094788551330566,-0.0815609544515609,0.8655280470848083,0.6310797929763794,0.3279600739479065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
72,4.56659460067749,4.53752513885498,2006,7.616336345672607,0.8736810684204102,57.20000076293945,0.6892958283424377,0.1460514284803399,0.8971366286277771,0.7167798280715942,0.1708382070064544,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
73,3.057513952255249,3.8953620529174806,2018,8.055038798939098,0.7894219160079956,56.70000076293945,0.5527260899543762,-0.1281569415534084,0.7925868630409241,0.4611137807369232,0.3148699402809143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
74,4.438939571380615,4.531616213321686,2012,8.15799617767334,0.6122496724128723,57.02000045776367,0.6910942792892456,0.6449750661849976,0.6947386860847473,0.7643041610717773,0.2054144144058227,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
75,5.272461414337158,5.375870609283448,2007,9.126068115234377,0.8626564145088196,63.84000015258789,0.6989878416061401,0.1320081353187561,0.9298906922340392,0.8666689395904541,0.2186989039182663,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
76,7.540877342224121,7.290366382598877,2016,10.89861297607422,0.925944209098816,72.0999984741211,0.9073100090026855,0.2386642694473266,0.4333042502403259,0.8384323716163635,0.2148507386445999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
77,3.9797513484954834,3.8868809723854065,2006,7.375727653503418,0.7111347317695618,54.040000915527344,0.5192070359533484,-0.0386199466884136,0.8333802710879933,0.701799213886261,0.1613334417343139,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,4.448386192321777,4.226280100345612,2016,9.469911575317385,0.5334122776985168,64.9000015258789,0.6064683794975281,-0.2491725534200668,0.5609240531921387,0.5638960003852844,0.223224475979805,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
79,6.850679874420166,7.204601683616638,2008,9.661901473999023,0.915759027004242,69.81999969482422,0.9120059609413148,0.0957031324505806,0.8157126307487488,0.8442167043685913,0.2329472303390503,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,5.5942702293396,5.693921732902527,2017,9.002188682556152,0.851028561592102,61.79999923706055,0.9257031083106996,-0.1413931995630264,0.7111655473709106,0.7689814567565918,0.3406215012073517,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
81,5.191493988037109,6.126215295791626,2008,8.9082670211792,0.74741131067276,63.560001373291016,0.635648250579834,-0.0780510827898979,0.7347274422645569,0.8420674800872803,0.2321241199970245,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,4.180202007293701,4.951646456718445,2010,9.496163368225098,0.6868547797203064,64.50244140625,0.5131839513778687,-0.0584992729127407,0.8564526438713074,0.5669442415237427,0.3138190507888794,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
83,5.464622974395752,5.2965249347686765,2018,9.385601997375488,0.9415141344070436,62.29999923706055,0.6955468058586121,0.0539408847689628,0.8485022187232971,0.6541250348091125,0.1918902993202209,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
84,3.3329899311065674,3.510951807498932,2016,7.575754642486572,0.6651309132575989,59.900001525878906,0.9107363820075988,0.0251474995166063,0.1586013883352279,0.7523106932640076,0.2853842377662658,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,5.488086700439453,4.981181240081787,2019,9.521769523620604,0.7816038727760315,67.19999694824219,0.8443241119384766,-0.1723689883947372,0.583472728729248,0.5982378125190735,0.4304634034633636,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
86,6.156822681427002,6.419584412574768,2020,10.515100320180258,0.9379202723503112,72.19999694824219,0.9306004643440248,0.2963625248521566,0.674626350402832,0.6014958620071411,0.4109132289886474,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
87,5.363927841186523,5.728324551582336,2012,10.281850814819336,0.8894545435905457,67.22000122070312,0.6968257427215576,-0.191811054944992,0.7928526997566223,0.6473603248596191,0.1989667415618896,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
88,4.703749656677246,4.837669105529785,2011,8.548465728759766,0.6908777952194214,56.29999923706055,0.8816338181495667,0.4585933685302734,0.587321937084198,0.8998123407363892,0.2252784967422485,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
89,5.924112796783447,5.824014134407044,2015,8.635926246643066,0.826908528804779,66.5999984741211,0.8092591762542725,0.0771734118461608,0.7279983758926392,0.796684980392456,0.3455946445465088,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,4.233244895935059,4.407148215770722,2012,7.846059322357178,0.7336023449897766,59.59999847412109,0.6377784013748169,0.0702836662530899,0.8834940195083618,0.736082911491394,0.231070801615715,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
91,5.243995666503906,4.468745651245118,2013,8.131450653076172,0.7613115310668945,52.31999969482422,0.7699123620986938,-0.1044194474816322,0.7322675585746765,0.7349785566329956,0.3079599440097809,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,7.447925567626953,7.50342824459076,2015,10.71603298187256,0.9478005766868592,71.5999984741211,0.9298619031906128,0.1112648993730545,0.2233696579933166,0.7513161897659302,0.1910575926303863,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
93,5.1037211418151855,5.142983136177063,2016,7.987065315246582,0.8566569685935974,63.5,0.7030268907546997,0.0096660209819674,0.6318878531455994,0.6444846391677856,0.219799667596817,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,7.115138530731201,7.126672883033752,2011,10.912989616394045,0.9217050075531006,68.68000030517578,0.8632023930549622,0.160684198141098,0.6969257593154907,0.8363603353500366,0.2733785212039947,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
95,6.033189296722412,5.298396868705749,2009,8.47383975982666,0.8239660859107971,65.26000213623047,0.6612027883529663,0.1186109706759452,0.8567343354225159,0.8028659224510193,0.2613043487071991,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
